CoreName,MidpointDepth,TopDepth,Thickness,SamplingID,UBlabID,SamplingNotesAboutSedimentology,AquaticMossMacrofossilAbundance,MassDrySediment,MassTotalLipidExtract,peakAreaC20eicosenoicAcidMethylEster,peakAreaC20FattyAcidMethylEster,peakAreaC21FattyAcidMethylEster,peakAreaC22FattyAcidMethylEster,peakAreaC23FattyAcidMethylEster,peakAreaC24FattyAcidMethylEster,peakAreaC25FattyAcidMethylEster,peakAreaC26FattyAcidMethylEster,peakAreaC27FattyAcidMethylEster,peakAreaC28FattyAcidMethylEster,peakAreaC29FattyAcidMethylEster,peakAreaC30FattyAcidMethylEster,peakAreaC31FattyAcidMethylEster,peakAreaC32FattyAcidMethylEster,FAC20,FAC22,FAC24,FAC26,FAC28,FAC30,FAC32,ACL20to30,CPI20to30,IRMSSequenceNumber2018,SampleNumberIRMSSequence,nameIRMSsequence,d2HC20,stdevC20,analyticalUncC20,nC20,SEMC20,d2HC22,stdevC22,analyticalUncC22,nC22,SEMC22,d2HC24,stdevC24,analyticalUncC24,nC24,SEMC24,d2HC26,stdevC26,analyticalUncC26,nC26,SEMC26,d2HC28,stdevC28,analyticalUncC28,nC28,SEMC28,d2HC30,stdevC30,analyticalUncC30,nC30,SEMC30,epsilonC28-C22,uncEpsilonC28-C22,HPLCSampleID,MassC46StandardAdded,peakArea1302GDGT0,peakArea1300GDGT1,peakArea1300'OHGDGT0,peakArea1298GDGT2,peakArea1298'OHGDGT1,peakArea1298''2OHGDGT0,peakArea1296GDGT3,peakArea1296'OHGDGT2,peakArea1292GDGT4,peakArea1292'GDGT4',peakArea1050brGDGTIIIa5Me,peakArea1050'brGDGTIIIa6Me,peakArea1048brGDGTIIIb5Me,peakArea1048'brGDGTIIIb6Me,peakArea1048''HbrGDGTIIIb,peakArea1046brGDGTIIIc5Me,peakArea1046'brGDGTIIIc6Me,peakArea1036brGDGTIIa5Me,peakArea1036'brGDGTIIa6Me,peakArea1034brGDGTIIb5Me,peakArea1034'brGDGTIIb6Me,peakArea1034''HbrGDGTIIb,peakArea1032brGDGTIIc5Me,peakArea1032'brGDGTIIc6Me,peakArea1022brGDGTIa,peakArea1020brGDGTIb,peakArea1020'HbrGDGTIb,peakArea1018brGDGTIc,peakArea744InternalStandard,totaliGDGT,FAGDGT0,FAGDGT1,FAGDGT2,FAGDGT3,FAGDGT4,FAGDGT4',crenarchaeolConcentration,totalbrGDGTconcentration,totalOHGDGTconcentration,totalHGDGTconcentration,totalbrGDGTpeakArea,FAbrGDGTIIIa,FAbrGDGTIIIa',FAbrGDGTIIIb,FAbrGDGTIIIb',FAbrGDGTIIIc,FAbrGDGTIIIc',FAbrGDGTIIa,FAbrGDGTIIa',FAbrGDGTIIb,FAbrGDGTIIb',FAbrGDGTIIc,FAbrGDGTIIc',FAbrGDGTIa,FAbrGDGTIb,FAbrGDGTIc,ZhaoIWT,ageMedian
07CF8L4,42.75,42.5,0.5,EKT164,MCC181,fewer aquatic moss macrofossils,2,1.077,7.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,11,MCC181 FAME,-240,3.9,3.9,3,3.2,-265,0.8,3.6,3,2.1,-280.8,3.1,10.6,3,6.4,-232.2,0.7,8.1,3,4.7,-222.8,0.8,3.8,3,2.2,-239.3,1.9,4.3,3,2.7,57.5,3.1,H1801000241,100,761201,20833,12039,16374,2161,NaN,2253,5322,114142,NaN,10790300,780449,85013,NaN,182460,5438,NaN,7052240,1718070,995431,NaN,72757,29370,NaN,2662360,124046,315472,12553,606459,914803,0.832,0.023,0.013,0.018,0.002,0,1.75,371.38,298.89,8738.06,24255270,0.445,0.032,0.004,0,0,0,0.291,0.071,0.041,0,0.001,0,0.11,0.005,0.001,5.422106,9327.283
07CF8L4,43.25,43,0.5,EKT163,EKT163,fewer aquatic moss macrofossils,2,0.991,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9351.297
07CF8L4,43.75,43.5,0.5,EKT162,EKT162,fewer aquatic moss macrofossils,2,0.946,6.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000185,100,309812,5561,3580,4318,NaN,NaN,1227,NaN,25635,622,4666090,244319,31233,NaN,72672,3086,NaN,3083320,541372,320676,NaN,26757,12276,NaN,1180320,47978,150306,4165,NaN,347175,0.892,0.016,0.01,0.012,0,0,NaN,NaN,NaN,NaN,10134835,0.46,0.024,0.003,0,0,0,0.304,0.053,0.032,0,0.001,0,0.116,0.005,0,NaN,9374.642
07CF8L4,44.25,44,0.5,EKT161,MCC173,moderate aquatic moss macrofossils,3,0.982,7.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000084,100,925821,18025,8530,14602,1631,NaN,1898,3898,77545,1423,14473100,958733,89698,9322,197845,6558,NaN,9763030,1929600,964172,NaN,NaN,29905,NaN,3625590,134198,475891,12418,853686,1039314,0.891,0.017,0.008,0.014,0.002,0,0.92,381.56,167.65,8034.29,31996326,0.452,0.03,0.003,0,0,0,0.305,0.06,0.03,0,0.001,0,0.113,0.004,0,5.471458,9399.109
07CF8L4,44.75,44.5,0.5,EKT160,EKT160,moderate aquatic moss macrofossils,3,1.023,NaN,3.6,6.606,2.781,13.806,7.814,53.532,13.575,68.169,11.477,40.071,4.779,13.906,0.866,8.038,0.03,0.07,0.27,0.34,0.2,0.07,0.02,25.7,4.7,2,1,EKT160 FAME,-252.4,2.5,4,3,2.7,-259.3,2.5,4.1,3,2.7,-263.8,0.5,3.5,3,2.1,-238.9,1.2,3.5,3,2.2,-229,0.4,3.6,3,2.1,-249.6,1.3,3.9,3,2.4,41,3.4,H1712000021,100,584543,9191,4848,6107,NaN,NaN,1104,2376,46303,1466,9300810,460406,54940,6024,109900,1300,NaN,6256020,1250950,618821,NaN,30691,21868,NaN,2170890,83423,315203,9132,415384,648715,0.901,0.014,0.007,0.009,0,0,1.09,476.32,170.03,10729.28,20234583,0.46,0.023,0.003,0,0,0,0.309,0.062,0.031,0,0.001,0,0.107,0.004,0,5.053353,9424.097
07CF8L4,45.25,45,0.5,EKT159,MCC177,moderate aquatic moss macrofossils,3,1.421,9.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,14,MCC178 FAME,-262.4,8.7,5.7,3,6,-255.5,1.7,3.5,3,2.3,-254.2,0.7,3.6,3,2.1,-237,1,3.7,3,2.2,-244.9,0.8,3.5,3,2.1,-259.9,0.7,5.7,3,3.3,14.3,3.1,H1801000230,100,1074850,23451,11474,15193,2444,NaN,2324,4891,96341,NaN,17719100,1080650,110316,11459,238846,5657,NaN,12030100,2162870,1319450,NaN,24447,35752,NaN,4365820,164995,547419,14589,670401,1212158,0.887,0.019,0.009,0.013,0.002,0,1.01,409.52,197.4,8508.31,39020758,0.454,0.028,0.003,0,0,0,0.308,0.055,0.034,0,0.001,0,0.112,0.004,0,5.327734,9445.353
07CF8L4,45.75,45.5,0.5,EKT158,MCC195,moderate aquatic moss macrofossils,3,1.028,8.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,11,MCC195 FAME,-247.8,4.1,4.2,3,3.4,-254.9,0.6,3.5,3,2.1,-257.6,1.8,4,3,2.5,-240.2,1.6,4.1,3,2.6,-239.5,0.4,3.5,3,2,-255.7,4.5,4.1,3,3.5,20.7,2.9,H1801000217,100,877420,20102,10478,14115,2146,NaN,2033,4736,100331,3730,16502600,905268,92435,NaN,200501,4965,NaN,12593000,2270440,1221610,NaN,103856,25816,NaN,4552890,147873,453367,12521,851419,1017730,0.862,0.02,0.01,0.014,0.002,0,1.15,437.9,198.33,8656.72,38329418,0.431,0.024,0.002,0,0,0,0.329,0.059,0.032,0,0.001,0,0.119,0.004,0,5.717208,9470.254
07CF8L4,46.25,46,0.5,EKT157,MCC166,moderate aquatic moss macrofossils,3,1.241,9.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000163,100,1081670,25963,12946,18463,2877,NaN,6812,NaN,126786,2555,20832100,1031140,116151,8491,248501,4036,NaN,15397700,2764760,1406000,NaN,93229,29704,NaN,5660610,193904,559035,15712,769207,1262249,0.857,0.021,0.01,0.015,0.002,0,1.33,497.24,165.77,9437.32,47460308,0.439,0.022,0.002,0,0,0,0.324,0.058,0.03,0,0.001,0,0.119,0.004,0,5.738961,9492.459
07CF8L4,46.75,46.5,0.5,EKT156,EKT156,moderate aquatic moss macrofossils,3,1.174,NaN,2.218,4.765,2.701,10.486,6.816,43.476,11.266,48.475,8.013,25.412,2.66,7.501,0.353,1.268,0.03,0.07,0.31,0.34,0.18,0.05,0.02,25.5,4.3,4,7,EKT156 FAME,-255.9,3,5.7,3,3.7,-251.9,0.6,3.5,3,2.1,-251.9,0.8,3.8,3,2.2,-237.2,2.4,3.7,3,2.6,-235,1.2,3.5,3,2.1,-266.8,4,5.8,3,4.1,22.5,3,H1801000091,100,1051030,23221,13243,13699,2178,1772,2131,6626,117862,2836,19517500,989410,119966,10918,210402,7657,NaN,15353300,2883070,1410550,NaN,57438,28993,NaN,5688080,239532,635016,15982,735089,1210779,0.868,0.019,0.011,0.011,0.002,0.001,1.37,536.14,255.49,10462.79,46264958,0.422,0.021,0.003,0,0,0,0.332,0.062,0.03,0,0.001,0,0.123,0.005,0,6.065606,9513.46
07CF8L4,47.25,47,0.5,EKT155,EKT155,moderate aquatic moss macrofossils,3,0.785,NaN,1.443,4.728,2.657,10.069,6.506,42.933,11.103,53.208,8.863,34.447,3.601,12.547,0.732,1.851,0.03,0.06,0.27,0.34,0.22,0.08,0,25.8,5.2,3,7,EKT155 FAME,-245.8,3.5,4.4,3,3.3,-250.4,2.9,4,3,2.9,-247.4,0.2,3.6,3,2.1,-230.3,1.5,3.6,3,2.3,-230.3,0.9,3.6,3,2.1,-245.7,3.8,4.2,3,3.3,26.8,3.6,H1712000018,100,441283,7196,4844,5297,NaN,NaN,NaN,2370,40118,1095,7874410,359134,42552,5563,67735,2185,NaN,6205840,1095220,511212,NaN,23519,12706,NaN,2133100,84082,252593,6133,342574,494989,0.891,0.015,0.01,0.011,0,NaN,1.49,682.04,268.39,12792.71,18332137,0.43,0.02,0.002,0,0,0,0.339,0.06,0.028,0,0.001,0,0.116,0.005,0,5.586874,9535.283
07CF8L4,47.75,47.5,0.5,EKT154,EKT154,moderate aquatic moss macrofossils,3,1.074,NaN,3.572,6.928,2.923,13.469,7.575,48.754,12.49,60.122,11.051,37.596,4.152,14.249,0.776,4.552,0.04,0.07,0.27,0.33,0.21,0.08,0.01,25.7,4.9,3,6,EKT154 FAME,-267.4,1.2,4,3,2.4,-254.3,0.9,3.5,3,2.1,-254,0.3,3.6,3,2.1,-234.5,0.8,3.6,3,2.1,-231.3,0.4,3.5,3,2,-247.8,2.4,4,3,2.7,30.9,2.9,H1801000254,100,1164020,20363,11906,12123,2009,NaN,1842,6219,99036,2081,17718300,964473,119431,12737,216528,6065,NaN,14024700,2151230,1323070,NaN,54708,26682,NaN,4709160,185669,649614,11203,616770,1299464,0.896,0.016,0.009,0.009,0.002,0,1.49,622.59,303.88,13897.6,41252720,0.43,0.023,0.003,0,0,0,0.34,0.052,0.032,0,0.001,0,0.114,0.005,0,5.41792,9560.244
07CF8L4,48.25,48,0.5,EKT153,EKT153,moderate aquatic moss macrofossils,3,0.904,NaN,0.867,3.768,1.922,7.871,4.59,30.071,7.957,38.898,6.96,25.302,2.942,10.222,0.8,1.902,0.03,0.06,0.25,0.33,0.21,0.08,0.03,25.8,5.2,4,6,EKT153 FAME,-260.7,0.9,6.3,3,3.7,-257.6,0.4,3.5,3,2,-252.5,1,3.9,3,2.3,-233,0.6,4.1,3,2.4,-233.4,1,3.5,3,2.1,-234.3,2.6,6,3,3.8,32.6,3,H1801000211,100,948793,16302,10743,11273,1705,1507,1984,5963,90154,1968,13722800,698638,93824,10199,153848,3329,NaN,11503600,1842780,1171000,NaN,34757,20058,NaN,3651530,107518,477184,7169,602557,1070474,0.886,0.015,0.01,0.011,0.002,0.001,1.66,602.95,338.09,12226.84,32832446,0.418,0.021,0.003,0,0,0,0.35,0.056,0.036,0,0.001,0,0.111,0.003,0,5.174977,9585.792
07CF8L4,48.75,48.5,0.5,EKT152,EKT152,lots of aquatic moss macrofossils,4,1.054,9.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000184,100,763361,15230,9924,10281,1505,1948,1680,4845,80543,1702,11678900,627678,83114,6050,137107,3175,NaN,9732440,1445440,958875,NaN,45813,15326,NaN,2987610,92939,436627,7833,NaN,872796,0.875,0.017,0.011,0.012,0.002,0.002,NaN,NaN,NaN,NaN,27639380,0.423,0.023,0.003,0,0,0,0.352,0.052,0.035,0,0.001,0,0.108,0.003,0,NaN,9610.907
07CF8L4,49.25,49,0.5,EKT151,EKT151,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.945,NaN,4.335,6.315,2.806,13.77,7.896,53.085,13.55,65.756,11.059,38.7,4.271,12.884,1.027,NaN,0.03,0.07,0.28,0.35,0.2,0.07,0.01,25.6,5,3,5,EKT151 FAME,-254.7,6.6,4.1,3,4.5,-251.8,1.3,4.2,3,2.5,-253.5,0.2,3.6,3,2.1,-234.4,0.6,3.6,3,2.1,-225.9,0.5,3.5,3,2.1,-240.8,3.1,4.1,3,3,34.6,3.3,H1801000089,100,1120220,24159,15700,15304,2521,6475,2605,8448,133397,2710,18230300,1007780,147318,15076,190976,4646,NaN,15891600,2512690,1771270,NaN,47859,23261,NaN,4800830,128728,648560,8042,677001,1298395,0.863,0.019,0.012,0.012,0.002,0.005,2.08,696,416.72,13866.22,44541540,0.409,0.023,0.003,0,0,0,0.357,0.056,0.04,0,0.001,0,0.108,0.003,0,4.955387,9641.405
07CF8L4,49.75,49.5,0.5,EKT150,EKT150,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.898,NaN,1.999,5.034,2.287,11.138,6.777,47.117,12.205,59.292,9.636,31.8,3.717,10.538,0.501,6.296,0.03,0.07,0.29,0.36,0.19,0.06,0,25.6,4.9,4,5,EKT150 FAME,-270.8,4.6,6.6,3,4.7,-264.6,2,5.7,3,3.5,-257.2,0.5,3.5,3,2,-241.9,0.5,3.5,3,2.1,-236.2,0.3,3.5,3,2.1,-245.7,2.1,6,3,3.6,38.6,4.1,H1712000020,100,972063,19959,12571,11278,1909,NaN,2253,6301,101068,2867,15571200,906321,111895,11124,139881,3767,NaN,14302400,1897460,1325440,NaN,46972,18420,NaN,3644060,84548,478385,5152,445240,1109488,0.876,0.018,0.011,0.01,0.002,0,2.53,947.77,519.93,16643.76,37881787,0.411,0.024,0.003,0,0,0,0.378,0.05,0.035,0,0,0,0.096,0.002,0,4.168763,9669.777
07CF8L4,50.25,50,0.5,EKT149,MCC183,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,1.162,10.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,16,MCC183 FAME,-255.1,4,5.3,3,3.8,-259.2,0.5,3.5,3,2.1,-256.1,1.7,3.8,3,2.4,-238,4.9,3.9,3,3.6,-237.2,2.2,3.5,3,2.4,-244.6,2.9,6,3,3.8,29.7,3.1,H1801000269,100,1524790,26140,17991,20100,4064,NaN,3822,8629,134835,3604,20155000,1211100,118974,16459,278760,4200,NaN,17648600,2928650,1472160,NaN,84077,23048,NaN,5001790,119644,597520,7483,609579,1713290,0.89,0.015,0.011,0.012,0.002,0,1.9,687.85,433.31,13562.34,48707108,0.414,0.025,0.002,0,0,0,0.362,0.06,0.03,0,0,0,0.103,0.002,0,4.651794,9699.761
07CF8L4,50.75,50.5,0.5,EKT148,EKT148,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.881,NaN,1.931,5.442,2.447,9.229,5.441,26.789,7.352,30.308,5.62,18.298,2.254,6.765,0.352,1.445,0.05,0.09,0.27,0.31,0.19,0.06,0.03,25.4,4.1,8,1,EKT148 FAME,-255.8,1.2,4.2,3,2.5,-249.8,1.2,4.9,3,2.9,-252.3,0.5,4.5,3,2.6,-237.1,0.7,4.3,3,2.5,-223.4,0.8,4.9,3,2.9,-249.9,4.6,4.6,3,3.7,35.3,4.1,H1801000221,100,928514,23260,NaN,14475,3681,NaN,1892,6634,127717,6413,13989500,908907,55143,NaN,145669,NaN,NaN,11466600,1774870,671548,NaN,NaN,14362,NaN,3653320,89104,471648,4993,648455,1102271,0.842,0.021,0,0.013,0.003,0,2.24,571.4,180.64,10810.6,32628346,0.429,0.028,0.002,0,0,0,0.351,0.054,0.021,0,0,0,0.112,0.003,0,5.208579,9727.148
07CF8L4,51.25,51,0.5,EKT147,EKT147,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.877,NaN,1.97,4.698,2.255,9.741,5.767,32.358,9.061,40.913,7.506,24.841,2.942,8.635,0.522,1.603,0.03,0.08,0.27,0.34,0.21,0.07,0,25.6,4.7,4,4,EKT147 FAME,-270.8,7.6,6.4,3,5.8,-264.7,2.8,5.6,3,3.6,-251,2.2,3.5,3,2.4,-235.3,0.8,3.5,3,2.1,-233.7,0.7,3.6,3,2.1,-237.3,6.1,6.2,3,5,42.1,4.2,H1801000174,100,520371,11232,NaN,7123,NaN,NaN,1057,3648,59425,994,8554210,394407,51354,5368,78106,1553,NaN,6832790,924480,564673,NaN,23877,8928,NaN,1891270,48835,250528,2023,514827,600202,0.867,0.019,0,0.012,0,0,1.32,427.02,80.79,7807.48,19279890,0.444,0.02,0.003,0,0,0,0.354,0.048,0.029,0,0,0,0.098,0.003,0,4.261514,9756.086
07CF8L4,51.75,51.5,0.5,EKT146,EKT146,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.994,NaN,0.695,1.271,0.623,2.823,1.643,9.619,2.719,12.319,2.269,7.321,0.838,2.402,0.156,1.18,0.02,0.07,0.28,0.36,0.21,0.06,0.01,25.7,6.2,5,3,EKT146 FAME,-267.6,1.6,5,3,3,-252.5,1.7,4,3,2.5,-249.9,0.9,4.2,3,2.4,-233.6,0.6,4.7,3,2.7,-227.8,0.6,3.8,3,2.2,-252.7,1.7,4.7,3,2.9,33,3.4,H1801000090,100,1523990,26858,19231,16756,3422,1881,2658,9368,153847,3036,21911000,1125360,158797,13533,189461,5507,NaN,19452200,2937640,1954030,NaN,63659,26471,NaN,5097910,131008,612625,7075,675400,1727144,0.882,0.016,0.011,0.01,0.002,0.001,2.29,786.86,477.02,12896.92,52820531,0.415,0.021,0.003,0,0,0,0.368,0.056,0.037,0,0.001,0,0.097,0.002,0,4.222232,9785.931
07CF8L4,52.25,52,0.5,EKT145,EKT145,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.764,NaN,3.131,6.337,3.209,12.269,7.585,41.018,12.358,54.605,10.51,32.921,4.008,11.929,0.798,2.328,0.04,0.07,0.26,0.34,0.21,0.07,0.01,25.7,4.6,4,3,EKT145 FAME,-280.6,6.1,7.3,3,5.5,-262.2,1.4,6.4,3,3.8,-249.8,1.8,3.7,3,2.4,-238.4,1.1,3.6,3,2.2,-239,2.6,3.8,3,2.7,-241.3,10.2,7.1,3,7.2,31.5,4.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9814.75
07CF8L4,52.75,52.5,0.5,EKT144,EKT144,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,1.141,NaN,2.042,4.044,1.884,8.206,4.665,26.317,8.071,35.395,7.078,21.762,2.782,8.507,0.524,1.887,0.03,0.08,0.26,0.35,0.21,0.08,0,25.7,4.9,5,2,EKT144 FAME,-266.6,0.8,4.4,3,2.6,-251.8,1.5,3.6,3,2.3,-251,0.2,4.3,3,2.5,-236.2,0.3,5.1,3,2.9,-232.4,0.3,3.7,3,2.1,-248.9,1.2,4.4,3,2.7,25.9,3.1,H1801000255,100,830108,21268,13295,11966,2639,1653,2443,6712,111423,2193,15580600,752215,112676,6281,166401,3876,NaN,14848700,1857320,1391210,NaN,56211,19760,NaN,3937910,94126,611954,4026,515385,979401,0.848,0.022,0.014,0.012,0.003,0.002,1.9,656.72,385.2,14195.72,38608699,0.404,0.019,0.003,0,0,0,0.385,0.048,0.036,0,0.001,0,0.102,0.002,0,4.48671,9844.211
07CF8L4,53.25,53,0.5,EKT143,EKT143,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.844,NaN,2.015,3.132,1.497,6.844,4.254,21.687,6.754,27.918,5.471,16.834,2.215,6.454,0.374,1.351,0.03,0.08,0.26,0.34,0.2,0.07,0.02,25.7,4.6,7,1,EKT143 FAME,-268.3,1.9,4,3,2.6,-257.4,2,3.6,3,2.4,-253.9,0.7,3.7,3,2.2,-237.4,1.2,3.7,3,2.3,-236.5,0.7,3.6,3,2.1,-248.9,5.6,4.3,3,4.1,28.1,3.2,H1801000210,100,613994,18402,12082,11077,2118,NaN,2059,6209,103111,1879,15129900,606052,100486,7678,159648,3136,NaN,14529100,1923300,1170550,NaN,44263,16474,NaN,3614700,84529,494006,4597,634126,750521,0.818,0.025,0.016,0.015,0.003,0,1.93,694.97,381.38,13041.79,37190502,0.407,0.016,0.003,0,0,0,0.391,0.052,0.031,0,0,0,0.097,0.002,0,4.189765,9873.513
07CF8L4,53.75,53.5,0.5,EKT142,EKT142,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,1.012,NaN,2.81,5.167,2.22,12.081,6.558,40.457,12.06,55.351,10.789,34.757,4.839,13.288,1.188,NaN,0.03,0.07,0.25,0.35,0.22,0.08,0,25.8,4.7,3,4,EKT142 FAME,-260.3,0.6,4.4,3,2.5,-256.8,0.7,4,3,2.4,-246.5,1,3.5,3,2.1,-228.9,0.2,3.6,3,2.1,-229.4,1.2,3.6,3,2.2,-241.2,1.1,4.3,3,2.6,37,3.2,H1801000171,100,514327,15937,9862,10973,1630,NaN,1841,5146,85708,1993,13523400,483431,35272,79418,124478,2142,NaN,12205900,1189760,1032340,NaN,36994,9740,NaN,2991210,70420,379586,4049,419250,630780,0.815,0.025,0.016,0.017,0.003,0,2.02,745.5,392.18,12753.61,31627082,0.428,0.015,0.001,0.003,0,0,0.386,0.038,0.033,0,0,0,0.095,0.002,0,3.940017,9902.933
07CF8L4,54.25,54,0.5,EKT141,EKT141,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,1.23,9.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9933.768
07CF8L4,54.75,54.5,0.5,EKT140,MCC167,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.851,7.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1712000013,100,659714,25958,16584,17560,2343,NaN,3242,8611,148680,2368,16644000,583653,98808,NaN,127759,2672,NaN,12957900,2039380,1300570,NaN,NaN,12295,NaN,3236800,85835,337724,NaN,564434,857522,0.769,0.03,0.019,0.02,0.003,0,3.1,769.84,573.56,9695.05,36961913,0.45,0.016,0.003,0,0,0,0.351,0.055,0.035,0,0,0,0.088,0.002,0,3.620452,9967.791
